"test_num","test_name","metric_name","status","metric_val","commit_message","commit_SHA","commit_date","benchmark_date","benchmark_most_recent_SHA"
1,"error if third arg non-char","runtime (in seconds)","Pass",0.0036893,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"test-CRAN-cpp-errors.R","runtime (in seconds)","Pass",0.0511559,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"finite penalty returns list","runtime (in seconds)","Pass",0.0008992,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"Inf penalty returns list","runtime (in seconds)","Pass",0.0008493,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error for non-numeric penalty","runtime (in seconds)","Pass",0.0037407,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error for NAN penalty","runtime (in seconds)","Pass",0.0036932,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error for negative penalty","runtime (in seconds)","Pass",0.0036156,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error for file that does not exist","runtime (in seconds)","Pass",0.003723,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error for three column data file","runtime (in seconds)","Pass",0.0037807,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error for non-integer data","runtime (in seconds)","Pass",0.0037381,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error for no data","runtime (in seconds)","Pass",0.003742,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error if segments file unwritable","runtime (in seconds)","Pass",0.0038928,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error if loss file unwritable","runtime (in seconds)","Pass",0.0039204,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error if db file unwritable","runtime (in seconds)","Pass",0.0040361,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error if first arg non-char","runtime (in seconds)","Pass",0.0038232,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error if second arg non-char","runtime (in seconds)","Pass",0.0036489,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error if third arg non-char","runtime (in seconds)","Pass",0.003658,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"test-CRAN-cpp-errors.R","runtime (in seconds)","Pass",0.0536131,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"finite penalty returns list","runtime (in seconds)","Pass",0.0009181,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"Inf penalty returns list","runtime (in seconds)","Pass",0.0007476,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error for non-numeric penalty","runtime (in seconds)","Pass",0.0037011,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error for NAN penalty","runtime (in seconds)","Pass",0.0038635,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error for negative penalty","runtime (in seconds)","Pass",0.0037149,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error for file that does not exist","runtime (in seconds)","Pass",0.0047865,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error for three column data file","runtime (in seconds)","Pass",0.0038655,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error for non-integer data","runtime (in seconds)","Pass",0.0037321,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error for no data","runtime (in seconds)","Pass",0.0038918,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error if segments file unwritable","runtime (in seconds)","Pass",0.0042285,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error if loss file unwritable","runtime (in seconds)","Pass",0.0039891,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error if db file unwritable","runtime (in seconds)","Pass",0.0038037,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error if first arg non-char","runtime (in seconds)","Pass",0.0036442,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error if second arg non-char","runtime (in seconds)","Pass",0.0036289,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error if third arg non-char","runtime (in seconds)","Pass",0.0036812,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"test-CRAN-cpp-errors.R","runtime (in seconds)","Pass",0.0531997,"Create main.yml","9845ccfcdbabbf4d782eaaac0698ce4b33e4a2ad",2020-05-07 21:37:28,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"finite penalty returns list","runtime (in seconds)","Pass",0.0008277,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"Inf penalty returns list","runtime (in seconds)","Pass",0.0009183,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error for non-numeric penalty","runtime (in seconds)","Pass",0.0037912,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error for NAN penalty","runtime (in seconds)","Pass",0.0037344,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error for negative penalty","runtime (in seconds)","Pass",0.0038805,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error for file that does not exist","runtime (in seconds)","Pass",0.0037884,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error for three column data file","runtime (in seconds)","Pass",0.0038425,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error for non-integer data","runtime (in seconds)","Pass",0.003747,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error for no data","runtime (in seconds)","Pass",0.0047745,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error if segments file unwritable","runtime (in seconds)","Pass",0.0039469,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error if loss file unwritable","runtime (in seconds)","Pass",0.0040506,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error if db file unwritable","runtime (in seconds)","Pass",0.0038103,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error if first arg non-char","runtime (in seconds)","Pass",0.0037225,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error if second arg non-char","runtime (in seconds)","Pass",0.0036713,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error if third arg non-char","runtime (in seconds)","Pass",0.0037557,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"test-CRAN-cpp-errors.R","runtime (in seconds)","Pass",0.0533789,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"finite penalty returns list","runtime (in seconds)","Pass",0.000981,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"Inf penalty returns list","runtime (in seconds)","Pass",0.0008608,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error for non-numeric penalty","runtime (in seconds)","Pass",0.0040212,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error for NAN penalty","runtime (in seconds)","Pass",0.0040033,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error for negative penalty","runtime (in seconds)","Pass",0.0036861,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error for file that does not exist","runtime (in seconds)","Pass",0.0040918,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error for three column data file","runtime (in seconds)","Pass",0.0037951,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error for non-integer data","runtime (in seconds)","Pass",0.0036906,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error for no data","runtime (in seconds)","Pass",0.0040145,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error if segments file unwritable","runtime (in seconds)","Pass",0.004041,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error if loss file unwritable","runtime (in seconds)","Pass",0.0041651,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error if db file unwritable","runtime (in seconds)","Pass",0.0038414,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error if first arg non-char","runtime (in seconds)","Pass",0.0039165,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error if second arg non-char","runtime (in seconds)","Pass",0.0038919,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error if third arg non-char","runtime (in seconds)","Pass",0.0036987,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"test-CRAN-cpp-errors.R","runtime (in seconds)","Pass",0.0516057,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"finite penalty returns list","runtime (in seconds)","Pass",0.0009383,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"Inf penalty returns list","runtime (in seconds)","Pass",0.0010017,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error for non-numeric penalty","runtime (in seconds)","Pass",0.0038153,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error for NAN penalty","runtime (in seconds)","Pass",0.0036961,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error for negative penalty","runtime (in seconds)","Pass",0.0038868,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error for file that does not exist","runtime (in seconds)","Pass",0.0038073,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error for three column data file","runtime (in seconds)","Pass",0.004005,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error for non-integer data","runtime (in seconds)","Pass",0.0038662,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error for no data","runtime (in seconds)","Pass",0.0036704,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error if segments file unwritable","runtime (in seconds)","Pass",0.0039198,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error if loss file unwritable","runtime (in seconds)","Pass",0.0041844,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error if db file unwritable","runtime (in seconds)","Pass",0.004036,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error if first arg non-char","runtime (in seconds)","Pass",0.0037839,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error if second arg non-char","runtime (in seconds)","Pass",0.0038327,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"error if third arg non-char","runtime (in seconds)","Pass",0.0038127,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
3,"test-CRAN-cpp-errors.R","runtime (in seconds)","Pass",0.05625,"Merge pull requ","183ba4496a9ba7386ace413b5958f435c9a9ae78",2020-01-15 20:17:19,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"finite penalty returns list","runtime (in seconds)","Pass",0.000967,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"Inf penalty returns list","runtime (in seconds)","Pass",0.0007595,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error for non-numeric penalty","runtime (in seconds)","Pass",0.0039822,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error for NAN penalty","runtime (in seconds)","Pass",0.0036479,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error for negative penalty","runtime (in seconds)","Pass",0.0038046,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error for file that does not exist","runtime (in seconds)","Pass",0.0037883,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error for three column data file","runtime (in seconds)","Pass",0.0038377,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error for non-integer data","runtime (in seconds)","Pass",0.0037231,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error for no data","runtime (in seconds)","Pass",0.0037627,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error if segments file unwritable","runtime (in seconds)","Pass",0.0040711,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error if loss file unwritable","runtime (in seconds)","Pass",0.0040749,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error if db file unwritable","runtime (in seconds)","Pass",0.0038563,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error if first arg non-char","runtime (in seconds)","Pass",0.0037545,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error if second arg non-char","runtime (in seconds)","Pass",0.0036461,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"error if third arg non-char","runtime (in seconds)","Pass",0.0037495,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
1,"test-CRAN-cpp-errors.R","runtime (in seconds)","Pass",0.0517248,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"finite penalty returns list","runtime (in seconds)","Pass",0.0009287,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"Inf penalty returns list","runtime (in seconds)","Pass",0.0008447,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error for non-numeric penalty","runtime (in seconds)","Pass",0.0038327,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error for NAN penalty","runtime (in seconds)","Pass",0.0037071,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error for negative penalty","runtime (in seconds)","Pass",0.0040412,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error for file that does not exist","runtime (in seconds)","Pass",0.003738,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error for three column data file","runtime (in seconds)","Pass",0.0037653,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error for non-integer data","runtime (in seconds)","Pass",0.0038407,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error for no data","runtime (in seconds)","Pass",0.0038735,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error if segments file unwritable","runtime (in seconds)","Pass",0.0040332,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
2,"error if loss file unwritable","runtime (in seconds)","Pass",0.0042458,"TRAVIS bad path","51ca78c5366fb5c07e8dfcc7b85dafb2d18a920d",2019-12-09 22:36:23,2020-05-07 21:47:35,"5434856e85618471ae22ceb1bb0a4ea5a7f9a234"
